job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1986,Y,2,level_4,2.99,2008,4,3,3,0,6,0,88.61,2.0,0
JG04,1.6822603841260702,PG04,0.707106781186548,0.648074069840786,RM_type_A,1,1985,Y,2,level_4,3.59,2008,6,4,5,1,4,0,119.62,3.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,1.22474487139159,RM_type_A,2,1988,Y,0,level_4,3.14,2010,5,3,2,2,3,0,79.81,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_B,2,1988,Y,0,level_4,3.14,2011,3,2,2,0,2,0,53.37,0.0,0
JG05,0.28284271247461895,PG05,0.28284271247461895,0.707106781186548,RM_type_A,2,1982,Y,1,level_4,3.58,2003,15,8,8,1,13,0,114.91,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,2,1986,Y,1,level_4,2.8,2011,4,4,3,1,7,0,94.39,3.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,1,1990,Y,0,level_4,3.1,2015,2,2,2,0,4,12,62.54,0.0,0
JG05,1.47309198626562,PG06,0.0,1.58113883008419,RM_type_A,1,1979,Y,2,level_4,378.0,2001,14,6,5,3,6,0,96.88,2.0,0
JG04,2.82842712474619,PG04,1.8708286933869698,0.707106781186548,RM_type_A,1,1981,Y,3,level_4,3.24,2005,13,7,7,2,0,0,88.93,1.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,0.707106781186548,RM_type_A,1,1984,Y,1,level_4,3.32,2007,6,5,3,4,10,0,93.78,1.0,1
JG05,2.6305892875931804,PG06,2.0,1.22474487139159,RM_type_A,2,1976,Y,2,level_4,3.06,2000,17,11,11,5,0,1,73.03,0.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,0.707106781186548,RM_type_A,2,1986,Y,0,level_4,3.01,2010,5,3,3,0,6,0,109.63,3.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,1.58113883008419,RM_type_A,2,1987,Y,2,level_4,3.42,2008,6,3,3,1,6,0,64.47,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1984,Y,1,level_4,3.08,2008,6,4,3,0,5,0,60.5,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1988,Y,1,level_4,3.33,2010,5,4,4,0,10,0,100.42,3.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,2,1984,Y,2,level_4,3.0,2007,5,3,3,0,3,0,82.41,0.0,0
JG04,2.82842712474619,PG04,1.8708286933869698,1.22474487139159,RM_type_A,2,1979,Y,2,level_4,3.11,2003,13,7,5,5,0,0,109.23,3.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.58113883008419,RM_type_A,2,1987,Y,1,level_4,3.16,2011,3,2,2,0,5,1,60.76,0.0,1
JG04,1.6822603841260702,PG04,0.707106781186548,0.707106781186548,RM_type_A,2,1983,Y,1,level_4,3.1,2005,7,5,3,0,3,0,116.69,3.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,1,1987,Y,0,level_4,3.12,2009,5,3,2,1,7,0,91.39,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1986,Y,1,level_4,3.27,2009,5,3,2,0,3,0,83.63,0.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,0.707106781186548,RM_type_C,1,1990,N,0,level_4,3.33,2012,5,3,4,0,3,2,113.49,2.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_B,2,1989,Y,1,level_4,2.96,2011,4,2,2,0,7,0,66.2,0.0,0
JG05,1.0392304845413298,PG05,1.0392304845413298,0.707106781186548,RM_type_A,1,1975,Y,0,level_4,3.04,1998,19,11,9,0,3,0,86.08,1.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,1.22474487139159,RM_type_A,2,1977,Y,2,level_4,0.0,2001,15,8,9,5,5,9,73.32,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,2.86,2011,5,3,4,0,5,0,81.95,0.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,1.22474487139159,RM_type_A,2,1982,Y,1,level_4,2.86,2007,6,3,4,1,3,0,97.94,3.0,0
JG04,1.4142135623731003,PG03,1.4142135623731003,1.22474487139159,RM_type_A,2,1985,Y,2,level_4,2.99,2008,5,2,4,0,6,0,97.32,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_B,1,1988,Y,2,level_4,3.25,2011,4,2,2,0,9,0,53.88,0.0,0
JG05,1.47309198626562,PG06,0.0,1.22474487139159,RM_type_A,2,1979,Y,3,level_4,3.5,2002,16,8,10,0,6,0,92.66,3.0,1
JG05,1.0392304845413298,PG05,1.0392304845413298,2.1213203435596397,RM_type_C,2,1981,Y,2,level_4,3.27,2009,14,8,7,0,2,1,123.27,3.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,2,1989,Y,0,level_4,2.9,2011,5,4,4,0,3,0,64.12,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,1,1987,Y,1,level_4,3.58,2009,6,4,3,0,3,5,91.96,2.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,2,1989,N,0,level_4,3.43,2011,5,3,3,0,2,0,75.6,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,1.58113883008419,RM_type_B,2,1984,Y,1,level_4,3.15,2009,5,2,2,0,2,0,65.82,0.0,0
JG05,2.0615528128088303,PG06,2.0615528128088303,1.5556349186104,RM_type_A,2,1980,Y,3,level_4,3.18,2001,16,6,10,1,3,6,71.49,0.0,0
JG04,1.6340134638368202,PG03,1.6340134638368202,1.15325625946708,RM_type_A,2,1984,Y,1,level_4,2.79,2008,6,4,3,0,3,7,49.36,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,0.707106781186548,RM_type_B,2,1988,Y,0,level_4,2.83,2011,5,3,3,0,1,0,87.5,1.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1988,Y,1,level_4,3.21,2011,5,4,4,0,3,0,62.46,0.0,0
JG04,1.4142135623731003,PG03,1.4142135623731003,0.707106781186548,RM_type_B,1,1983,Y,2,level_4,3.09,2007,6,4,2,0,3,1,78.83,0.0,0
JG04,1.4142135623731003,PG03,1.4142135623731003,1.58113883008419,RM_type_A,2,1986,Y,0,level_4,3.06,2010,5,2,4,0,0,2,97.66,2.0,0
JG04,1.15325625946708,PG03,1.15325625946708,1.58113883008419,RM_type_A,2,1989,Y,0,level_4,3.13,2011,5,3,3,0,0,3,90.04,2.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1986,Y,2,level_4,3.44,2009,5,3,4,2,0,2,69.74,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,1,1985,Y,2,level_4,3.21,2007,6,4,3,0,3,0,66.65,0.0,1
JG04,1.52643375224737,PG03,1.52643375224737,1.58113883008419,RM_type_A,2,1985,N,0,level_4,3.19,2009,6,3,4,0,2,4,55.26,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1985,Y,1,level_4,2.76,2009,6,4,2,0,2,0,74.74,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,1,1986,Y,2,level_4,3.26,2010,5,3,3,1,2,0,79.02,0.0,0
JG04,1.6583123951777,PG03,1.6583123951777,0.5,RM_type_A,2,1983,Y,1,level_4,3.06,2004,6,5,3,0,7,0,87.04,1.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.58113883008419,RM_type_B,1,1989,Y,2,level_4,3.56,2011,5,3,2,0,4,0,63.29,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.52643375224737,RM_type_B,2,1988,N,0,level_4,3.07,2012,2,1,2,0,2,0,78.38,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.80277563773199,RM_type_B,2,1989,Y,0,level_4,3.25,2015,3,1,2,0,2,0,76.53,0.0,0
JG04,2.5,PG04,1.73205080756888,1.58113883008419,RM_type_A,1,1979,Y,1,level_4,3.69,2003,15,6,9,0,3,0,77.61,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.70880074906351,RM_type_B,2,1989,Y,2,level_4,2.97,2011,3,1,2,0,6,0,46.25,0.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,0.648074069840786,RM_type_A,1,1980,Y,3,level_4,3.64,2002,15,8,4,3,4,0,106.6,3.0,0
JG04,2.6134268690743996,PG04,1.8708286933869698,1.58113883008419,RM_type_A,1,1981,Y,2,level_4,3.27,2004,15,7,7,0,5,0,69.75,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.8708286933869698,RM_type_B,2,1988,Y,2,level_4,3.18,2010,5,3,2,0,3,0,78.72,0.0,0
JG05,2.82842712474619,PG07,2.82842712474619,0.648074069840786,RM_type_A,1,1965,Y,1,level_4,2.85,2006,31,9,9,1,3,0,64.1,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_A,2,1987,Y,1,level_4,3.3,2012,5,3,3,0,1,0,84.82,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_B,2,1987,Y,1,level_4,2.92,2010,5,3,2,0,6,1,95.58,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.648074069840786,RM_type_A,2,1982,Y,1,level_4,2.86,2005,6,5,2,2,2,0,80.01,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.80277563773199,RM_type_B,1,1986,Y,1,level_4,3.3,2009,3,1,2,0,5,0,100.6,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_A,2,1985,Y,1,level_4,3.43,2009,6,4,3,4,5,1,96.27,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,2,1987,N,0,level_4,3.39,2009,5,2,3,0,0,0,83.22,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_B,2,1988,Y,1,level_4,3.15,2010,4,3,3,0,2,0,51.88,0.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,0.648074069840786,RM_type_A,2,1987,Y,0,level_4,3.33,2009,6,4,3,1,6,0,88.71,1.0,0
JG04,1.4422205101856003,PG03,1.4422205101856003,1.0,RM_type_B,2,1986,Y,2,level_4,3.15,2010,4,2,2,2,4,0,71.23,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.5556349186104,RM_type_B,2,1987,Y,1,level_4,2.99,2011,2,1,2,0,3,0,62.6,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.648074069840786,RM_type_B,2,1984,Y,1,level_4,2.8,2008,6,3,2,0,4,0,82.08,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_A,2,1987,Y,2,level_4,3.0,2010,5,2,4,0,7,0,68.33,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.80277563773199,RM_type_B,2,1989,Y,1,level_4,3.4,2011,3,1,2,0,8,0,59.88,0.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,1.8708286933869698,RM_type_A,2,1980,Y,0,level_4,3.69,2003,14,7,5,0,1,0,98.66,3.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.648074069840786,RM_type_B,2,1983,Y,2,level_4,2.83,2006,6,5,2,0,5,0,80.55,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_B,2,1986,Y,1,level_4,3.32,2008,5,2,2,0,2,0,78.13,0.0,0
JG05,2.82842712474619,PG06,2.34520787991171,1.22474487139159,RM_type_A,2,1976,Y,2,level_4,3.1,2002,18,11,7,0,3,0,89.24,1.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,1.8708286933869698,RM_type_A,2,1978,Y,0,level_4,3.37,2001,16,9,5,0,4,0,105.7,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,1,1983,Y,1,level_4,3.15,2007,7,5,2,0,0,0,73.24,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,2,1991,Y,0,level_4,3.25,2012,3,2,2,0,6,3,94.89,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_B,1,1985,Y,1,level_4,3.11,2008,6,3,2,0,11,0,70.13,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,1,1989,Y,0,level_4,3.35,2011,5,3,2,0,3,0,73.93,0.0,0
JG04,2.82842712474619,PG04,2.0,1.8708286933869698,RM_type_A,2,1979,Y,2,level_4,3.34,2002,16,6,5,2,5,0,87.16,1.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.648074069840786,RM_type_A,2,1983,Y,1,level_4,3.14,2017,7,5,3,0,2,0,72.01,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,1,1986,Y,1,level_4,3.16,2008,6,3,2,0,4,0,90.31,3.0,0
JG04,1.6340134638368202,PG03,1.6340134638368202,0.9591663046625442,RM_type_A,2,1985,Y,0,level_4,3.17,2008,6,5,3,2,2,0,118.6,3.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,0.648074069840786,RM_type_A,1,1979,Y,2,level_4,3.53,2002,15,8,7,0,5,0,80.92,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.58113883008419,RM_type_B,2,1985,Y,0,level_4,3.41,2008,6,3,2,1,3,0,33.75,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.80277563773199,RM_type_B,1,1985,Y,2,level_4,3.23,2009,3,1,2,0,5,0,59.63,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,1,1989,Y,1,level_4,3.71,2010,4,2,2,2,5,0,94.0,1.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.2569805089976498,RM_type_A,1,1988,Y,2,level_4,2.94,2009,4,1,4,0,9,0,80.97,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.648074069840786,RM_type_B,2,1987,Y,2,level_4,2.86,2009,4,2,2,0,6,0,83.51,0.0,0
JG04,2.6134268690743996,PG04,2.44948974278318,1.1916375287813001,RM_type_A,1,1976,Y,2,level_4,3.28,2011,23,10,8,2,4,0,89.35,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,1,1988,Y,1,level_4,3.01,2012,3,2,2,1,4,0,62.88,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.80277563773199,RM_type_B,2,1989,Y,0,level_4,2.9,2012,3,1,2,1,7,0,60.2,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.648074069840786,RM_type_B,2,1985,Y,2,level_4,2.77,2008,6,4,2,0,5,0,80.94,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.648074069840786,RM_type_B,1,1989,Y,1,level_4,3.48,2011,5,3,2,0,5,2,70.1,0.0,0
JG04,1.6822603841260702,PG03,1.6822603841260702,1.58113883008419,RM_type_A,1,1987,Y,2,level_4,3.72,2009,6,3,2,3,2,0,70.14,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.648074069840786,RM_type_A,2,1986,Y,2,level_4,3.1,2008,4,2,2,0,4,0,105.35,3.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.8660254037844392,RM_type_B,1,1985,Y,1,level_4,3.59,2008,4,2,2,0,5,0,67.05,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.80277563773199,RM_type_B,2,1988,Y,1,level_4,2.79,2011,3,1,2,0,5,0,68.82,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.84932420089069,RM_type_B,2,1982,N,0,level_4,2.83,2006,3,1,2,0,1,0,59.82,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.52643375224737,RM_type_B,1,1991,Y,1,level_4,3.45,2013,2,1,2,1,2,0,65.74,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,2,1988,Y,1,level_4,3.08,2010,6,4,3,0,2,0,68.61,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.8708286933869698,RM_type_B,2,1985,Y,1,level_4,3.25,2010,5,3,2,0,2,0,77.65,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.648074069840786,RM_type_B,2,1984,Y,1,level_4,2.95,2008,6,4,4,0,2,1,78.15,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.80277563773199,RM_type_B,1,1989,Y,1,level_4,3.37,2010,3,1,2,0,9,0,71.59,0.0,0
JG04,1.4142135623731003,PG03,1.4142135623731003,1.58113883008419,RM_type_A,2,1990,Y,0,level_4,3.46,2012,4,2,2,1,3,0,95.08,2.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,1,1986,Y,0,level_4,3.27,2009,6,3,4,0,6,0,77.09,0.0,0
JG05,1.9157244060668002,PG06,2.82842712474619,1.22474487139159,RM_type_A,1,1965,Y,3,level_4,0.0,2004,30,7,11,2,7,6,91.48,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1990,Y,1,level_4,3.08,2012,4,3,2,0,4,0,53.68,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1989,Y,2,level_4,3.22,2012,3,2,3,0,6,0,86.02,1.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,1,1984,Y,1,level_4,3.23,2007,3,2,3,0,2,0,86.93,1.0,0
JG05,2.82842712474619,PG06,2.82842712474619,1.58113883008419,RM_type_A,2,1965,Y,2,level_4,3.21,2008,31,10,6,3,0,0,57.18,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1985,Y,0,level_4,3.27,2007,6,3,2,0,3,1,58.06,0.0,0
JG04,2.5651510676761298,PG04,2.1213203435596397,0.707106781186548,RM_type_A,1,1970,Y,1,level_4,0.0,1996,22,9,9,9,3,0,60.96,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.4142135623731003,RM_type_A,2,1987,Y,2,level_4,2.83,2010,3,2,3,1,3,0,90.86,1.0,0
JG05,2.5651510676761298,PG06,2.1213203435596397,1.22474487139159,RM_type_C,1,1973,Y,2,level_4,3.31,1996,23,8,10,0,0,1,95.51,3.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.574456264653803,RM_type_B,2,1987,Y,1,level_4,3.18,2010,5,4,4,0,6,0,57.46,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.8660254037844392,RM_type_A,2,1990,N,0,level_4,3.3,2012,3,2,4,0,7,0,64.6,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.574456264653803,RM_type_A,2,1988,Y,0,level_4,2.87,2011,3,3,3,0,3,0,62.35,0.0,1
JG04,2.82842712474619,PG04,1.8708286933869698,1.22474487139159,RM_type_A,2,1980,Y,2,level_4,3.42,2002,15,8,8,0,3,5,70.13,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_B,1,1981,Y,2,level_4,3.6,2003,5,3,3,0,2,1,52.02,0.0,0
JG05,2.82842712474619,PG06,1.4142135623731003,0.707106781186548,RM_type_A,1,1969,Y,1,level_4,2.88,2003,24,9,8,0,2,0,67.8,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_A,2,1988,Y,1,level_4,3.62,2010,5,3,3,0,5,2,72.96,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1986,Y,1,level_4,3.05,2009,4,2,3,0,4,0,29.13,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.1180339887498998,RM_type_B,1,1987,Y,1,level_4,3.31,2009,3,2,2,0,7,0,61.46,0.0,1
JG04,2.82842712474619,PG04,1.8708286933869698,1.4142135623731003,RM_type_A,1,1980,Y,2,level_4,3.53,2003,15,8,7,0,6,2,64.63,2.0,0
JG04,1.6583123951777,PG03,1.6583123951777,1.58113883008419,RM_type_A,2,1985,Y,1,level_4,3.43,2008,6,4,3,0,4,3,65.33,0.0,0
JG05,2.8425340807103803,PG06,2.82842712474619,0.707106781186548,RM_type_A,1,1964,Y,2,level_4,2.89,2002,31,8,7,0,3,0,56.16,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,1,1990,N,0,level_4,3.03,2012,4,3,2,0,3,2,58.07,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,1,1987,N,0,level_4,3.91,2010,6,3,4,0,3,0,85.2,2.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,2,1990,N,0,level_4,0.0,2010,4,3,3,0,5,0,61.36,0.0,0
JG05,2.82842712474619,PG06,1.4142135623731003,0.707106781186548,RM_type_A,2,1971,Y,3,level_4,2.72,1996,22,6,8,0,6,0,78.54,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1986,N,0,level_4,3.2,2009,4,4,2,0,2,0,72.35,0.0,1
JG04,1.6583123951777,PG03,1.6583123951777,1.58113883008419,RM_type_A,2,1984,Y,2,level_4,3.41,2009,6,3,5,0,5,0,62.19,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1984,Y,1,level_4,3.79,2009,6,3,4,0,3,1,84.56,2.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1988,Y,1,level_4,3.29,2011,6,4,3,0,4,0,49.28,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1987,Y,2,level_4,2.81,2009,4,3,2,0,5,0,46.44,0.0,0
JG05,2.82842712474619,PG06,2.82842712474619,1.22474487139159,RM_type_A,1,1965,Y,2,level_4,2.92,2004,30,11,6,0,10,1,73.12,0.0,1
JG05,2.82842712474619,PG06,2.23606797749979,1.58113883008419,RM_type_A,1,1969,Y,3,level_4,2.89,2003,27,7,7,1,3,0,73.29,0.0,1
JG05,2.8425340807103803,PG06,2.0,0.707106781186548,RM_type_A,1,1968,Y,2,level_4,2.99,2003,31,10,8,0,0,0,37.53,0.0,0
JG05,2.82842712474619,PG06,1.8708286933869698,0.707106781186548,RM_type_A,2,1965,Y,3,level_4,3.05,2004,27,10,5,0,3,0,64.89,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1986,Y,1,level_4,3.09,2010,6,4,2,0,3,0,43.91,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_A,1,1988,Y,1,level_4,3.13,2010,5,3,3,0,4,1,75.22,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1985,Y,2,level_4,3.41,2010,5,3,2,0,5,0,60.06,0.0,1
JG04,1.1916375287813001,PG03,1.1916375287813001,0.707106781186548,RM_type_B,1,1989,Y,0,level_4,3.15,2012,3,2,2,0,2,0,83.46,0.0,0
JG04,2.8425340807103803,PG04,2.0,0.707106781186548,RM_type_A,1,1972,Y,2,level_4,3.55,1996,22,11,8,0,6,0,49.92,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.58113883008419,RM_type_A,2,1981,Y,1,level_4,3.41,2004,7,3,3,0,0,0,56.25,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_B,2,1987,Y,2,level_4,3.06,2010,6,5,2,0,3,2,65.78,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.41231056256176596,RM_type_A,2,1988,Y,1,level_4,3.21,2011,4,3,4,0,4,0,49.94,0.0,1
JG05,0.0,PG05,0.0,1.22474487139159,RM_type_A,2,1973,Y,2,level_4,3.38,1999,17,7,7,2,3,0,67.53,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,2,1983,Y,1,level_4,3.1,2006,6,3,2,0,5,0,84.63,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,2,1992,N,0,level_4,3.66,2014,4,2,2,0,1,0,53.39,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,3.01,2009,4,2,3,0,2,0,107.34,3.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.58113883008419,RM_type_B,2,1986,Y,2,level_4,3.11,2009,5,3,2,0,4,6,54.19,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.58113883008419,RM_type_A,2,1985,Y,1,level_4,2.94,2008,6,3,3,0,4,0,55.92,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.41231056256176596,RM_type_A,2,1987,Y,2,level_4,3.01,2011,5,4,3,0,4,2,53.47,0.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,1.15325625946708,RM_type_A,2,1978,Y,2,level_4,3.35,2002,16,10,9,1,4,5,52.8,0.0,0
JG05,0.0,PG05,0.0,1.22474487139159,RM_type_A,2,1977,Y,4,level_4,3.32,2001,18,11,10,0,3,0,98.45,3.0,0
JG04,1.5556349186104,PG03,1.5556349186104,0.41231056256176596,RM_type_B,1,1988,Y,0,level_4,3.37,2011,6,6,5,0,6,0,62.88,0.0,0
JG04,1.6583123951777,PG03,1.6583123951777,1.22474487139159,RM_type_A,2,1987,Y,2,level_4,3.21,2010,5,3,3,1,1,0,91.15,1.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.58113883008419,RM_type_A,2,1987,Y,2,level_4,0.0,2011,4,2,2,0,1,2,50.12,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.15325625946708,RM_type_A,2,1991,Y,2,level_4,3.08,2013,3,2,3,0,3,1,57.12,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.0,RM_type_A,2,1986,Y,1,level_4,3.07,2009,6,4,3,1,2,0,53.98,0.0,0
JG04,1.4142135623731003,PG03,1.4142135623731003,0.707106781186548,RM_type_A,2,1986,Y,1,level_4,2.76,2011,4,3,2,0,3,0,97.22,3.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,1,1986,N,0,level_4,3.2,2010,4,3,3,1,0,2,65.39,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.15325625946708,RM_type_A,2,1986,Y,1,level_4,3.45,2009,6,4,3,0,7,0,87.77,1.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,1,1987,Y,1,level_4,3.8,2009,5,3,3,1,5,0,76.82,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1987,N,0,level_4,3.05,2011,5,3,2,0,9,2,97.93,1.0,0
